ESPÉCIE DE DÉBITO DETALHADA,ESPÉCIE,IDADE DA DÍVIDA,SALDO INICIAL DO PROCESSO,SALDO PROCESSO,VALOR RECOLHIMENTO PROCESSO,FAIXA DE RECOLHIMENTO,TAXA DE RECOLHIMENTO,PERÍODO DA DÍVIDA,PERIODO BAIXADO,SITUAÇÃO DO SALDO,INDICADOR DE PF OU PJ,SEGMENTO CONTRIBUINTE,QTDE. ANOS DO ESGOTAMENTO,ULTIMA ARRECADACAO,RATING
5,2,7,1582.93,2498.53,0.0,0,0.0,1,0,0,0,10,0,1944.12,3
6,1,6,46568.63,53525.53,9165.84,3,0.1968243429106675,0,1,2,1,17,1,60762.82,1
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,15,264.85,773.32,116.76,2,0.4408533131961487,1,1,0,1,18,7,0.0,1
5,2,3,1864.84,606.4,0.0,0,0.0,0,0,0,0,10,0,0.0,3
7,1,27,28123.3999,128553.34,0.0,0,0.0,1,1,0,1,17,0,0.0,3
4,1,3,24390.3,16272.53,13724.19,1,0.5626904958118597,0,2,1,1,17,0,7417.99,0
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,2172.96,2348.73,0.0,0,0.0,0,0,0,0,10,1,910.97,2
4,1,3,16885.57,10924.15,10112.414,1,0.5988790428750703,0,0,1,1,17,0,12865.67,0
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,4,10134.55,10147.87,5470.93,1,0.5398295928284926,0,0,2,1,17,2,8115.71,0
4,1,12,2441.01,2813.08,965.91,2,0.3957009598485872,1,1,2,1,9,21,0.0,1
5,2,4,637.31,194.98,0.0,0,0.0,0,0,0,0,10,0,0.0,3
2,1,5,0.0,26726.96,0.0,0,0.0,0,0,1,1,7,0,0.0,0
4,1,3,464.47,653.73,0.0,0,0.0,0,1,0,1,8,0,0.0,3
6,1,9,1217.6,2347.78,0.0,0,0.0,1,1,0,1,8,0,0.0,3
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,120.12,2
5,2,1,3010.47,3256.140000000001,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,10,44.22,84.24,0.0,0,0.0,1,1,0,1,17,0,0.0,3
5,2,5,1587.81,298.78,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,9,5650.73,4494.89,4516.7281,1,0.7993176279878884,1,0,1,1,8,0,109173.85,0
9,1,3,15351.28,23409.03,0.0,0,0.0,0,0,0,1,13,15,0.0,1
5,2,15,1088.47,1958.6,0.0,0,0.0,1,0,0,1,10,0,581777.24,3
5,2,4,202.93,222.25,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1864.84,606.4,0.0,0,0.0,0,0,0,0,10,0,2492.63,3
4,1,4,192.03,179.46,0.0,0,0.0,0,1,0,1,17,0,0.0,3
9,1,3,101478.25,145835.53,4644.06,0,0.04576409230549404,0,0,0,1,7,12,0.0,1
9,1,10,28260.32,31932.83,17383.95,1,0.615136346651418,1,1,2,1,8,17,0.0,0
5,2,3,1887.8,613.99,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,4,217.75,224.07,0.0,0,0.0,0,0,0,0,10,0,343.75,3
5,2,3,2017.23,606.87,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,9,1881.15,4910.16,251.14,3,0.1335034420434309,1,1,0,1,11,21,0.0,1
4,1,12,4980.71,4637.69,3159.83,1,0.6344135675435831,1,1,2,1,17,19,0.0,0
4,1,10,25160.84,35315.6,8380.23,2,0.3330663841111823,1,1,2,1,7,21,0.0,1
4,1,1,2064.29,2466.85,0.0,0,0.0,0,0,0,1,6,0,0.0,1
9,1,2,29719.34,33300.77,2194.93,3,0.07385527404040601,0,0,1,1,17,0,37176.06,0
5,2,1,778.8,817.75,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,6,16963.05,6400.88,17856.2931,1,1.052658165836922,0,1,1,1,1,0,0.0,0
6,1,5,1332.42,2305.52,0.0,0,0.0,0,0,0,1,15,0,2751.85,1
9,1,9,4310.87,7017.54,764.0519,3,0.1772384460677311,1,1,2,1,0,17,0.0,2
9,1,12,737.73,729.26,599.6,1,0.8127634771528879,1,1,2,1,17,17,0.0,0
11,3,6,3011.8,6945.490000000002,0.0,0,0.0,0,0,0,1,10,0,0.0,0
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,31463.79,34319.33,0.0,0,0.0,0,0,0,1,7,0,3921.63,0
5,2,3,1840.19,606.89,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1887.8,604.41,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,11,7392.39,9375.13,4517.26,1,0.6110689506370742,1,1,2,1,17,19,0.0,0
5,2,7,2709.29,2676.61,1253.9286,2,0.4628255373178951,1,1,2,1,15,2,1390.16,1
6,1,19,637.99,720.57,268.06,2,0.4201633254439724,1,1,0,1,17,0,0.0,0
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,779.18,818.15,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,6073.48,6554.53,0.0,0,0.0,0,0,0,1,10,0,373257.03,2
5,2,1,1091.34,1145.91,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,774.89,0.0,0,0.0,0,0,0,0,10,0,128.42,2
4,1,3,60129.13,89297.67,0.0,0,0.0,0,0,0,1,7,0,0.0,3
4,1,3,4419.54,6283.64,0.0,0,0.0,0,0,0,1,17,0,0.0,1
5,2,3,1870.33,604.84,0.0,0,0.0,0,0,0,0,10,0,1242.63,3
9,1,3,6333.59,8960.49,0.0,0,0.0,0,0,0,1,8,12,0.0,3
9,1,11,240437.6,552676.1900000001,85273.37,2,0.3546590466715688,1,1,2,1,17,19,0.0,1
9,1,8,44177.48,70398.12,10802.2234,2,0.2445187774404516,1,0,2,1,8,15,0.0,1
9,1,6,51593.52,57360.21,18102.75,2,0.350872551436692,0,0,2,1,17,1,47216.78,1
4,1,1,3862.67,4683.59,0.0,0,0.0,0,0,0,1,9,0,0.0,1
5,2,1,1084.8,1139.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,784.18,823.4,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,10,2349.87,2595.83,983.23,2,0.4184188912578143,1,1,2,1,1,21,1253.19,1
5,2,9,1340.08,1882.82,305.929,2,0.2282915945316698,1,0,2,0,10,18,0.0,1
4,1,3,1527.43,1610.85,436.48,2,0.2857610496062012,0,2,2,1,8,2,0.0,1
5,2,3,1767.85,606.87,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,18,511.17,1918.63,684.46,1,1.339006592718665,1,1,0,1,6,11,0.0,0
6,1,1,11963.8,11313.19,556.31,0,0.04649943997726474,0,0,2,1,17,1,3107.32,0
4,1,7,31858.58,30516.43,14210.8203,2,0.4460594383051598,1,0,2,1,8,16,2300.59,1
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,1517.87,1738.18,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,5,8808.45,13154.01,1866.98,2,0.2119532948475612,0,0,2,1,15,12,0.0,1
5,2,12,599.02,480.16,287.3,2,0.4796167072885714,1,0,2,0,10,4,0.0,1
9,1,9,2411.795,608.1999999999998,2846.3726,1,1.180188448852411,1,0,1,1,12,0,159176.6,0
5,2,3,1849.54,1376.06,404.61,2,0.2187625031088812,0,0,2,0,10,2,4277.47,1
6,1,7,1163.89,1851.87,339.3024,2,0.2915244567785615,1,1,2,1,17,17,0.0,1
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,2,16123.31,21674.29,285.84,0,0.01772836967099187,0,0,2,1,12,1,0.0,1
5,2,4,3636.85,904.78,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,5,987.46,1373.09,0.0,0,0.0,0,0,0,1,10,0,129269.83,3
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,8,3574.97,3278.67,1377.4351,2,0.3852997647532707,1,0,2,0,10,17,2119.34,1
5,2,3,1849.54,590.25,0.0,0,0.0,0,0,0,0,10,0,813.39,3
9,1,14,1461.49,4570.61,1156.89,1,0.7915825630007733,1,1,2,1,8,6,0.0,0
5,2,5,1034.37,832.89,361.7298,2,0.3497102584181676,0,0,2,0,10,15,447.44,1
5,2,1,1274.94,1356.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
10,3,5,18932.57,36034.19,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,11,1670.96,733.83,358.74,2,0.2146909560970939,1,0,2,0,10,19,0.0,1
6,1,2,28360.25,31857.48,0.0,0,0.0,0,0,0,1,15,0,8519.75,1
9,1,18,3298.37,2772.09,3290.87,1,0.9977261495829758,1,1,2,1,15,6,0.0,0
4,1,4,114.42,161.99,0.0,0,0.0,0,0,0,1,12,0,0.0,1
5,2,3,1849.54,605.36,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,4,993.51,1329.06,0.0,0,0.0,0,1,0,1,15,0,0.0,3
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,9,4335.02,8536.45,1540.76,2,0.355421658954284,1,2,2,1,8,19,0.0,1
6,1,29,21324.3977,103616.11,0.0,0,0.0,1,1,0,1,8,0,0.0,3
5,2,1,780.02,819.03,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,13,38572.61,32213.48000000001,21456.33,1,0.5562581842400606,1,1,2,1,13,21,0.0,0
9,1,1,0.0,33802.11,0.0,0,0.0,0,0,1,1,15,0,0.0,0
5,2,1,0.0,191.86,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,1,0.0,335161.78,0.0,0,0.0,0,0,1,1,17,0,0.0,0
5,2,9,827.93,1072.45,212.6189,2,0.2568078219173118,1,0,2,0,10,16,448.12,1
5,2,3,1185.84,393.94,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,2289.63,2473.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,11,4362.51,5385.39,6932.94,1,1.589208964563978,1,1,2,1,13,21,4079.09,0
2,1,20,686.72,2037.23,45.81,3,0.0667084109972041,1,1,2,1,7,8,0.0,2
9,1,8,7442.2,17160.6,0.0,0,0.0,1,1,0,1,18,20,0.0,3
5,2,1,2125.51,2291.2,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,5,36218.03,32247.32,19648.4678,1,0.5425051500592384,0,0,2,1,8,12,30090.87,0
4,1,12,267.12,331.88,116.13,2,0.434748427672956,1,1,2,1,8,20,0.0,1
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1278.53,1276.15,0.0,0,0.0,0,0,0,0,10,0,7319.36,3
5,2,3,1887.8,604.4,0.0,0,0.0,0,0,0,0,10,0,1485.3,3
5,2,3,1104.05,364.04,0.0,0,0.0,0,0,0,0,10,0,278.68,3
2,1,2,2323.86,3285.72,0.0,0,0.0,0,0,0,1,4,0,0.0,1
9,1,2,3596.59,3743.76,400.0,3,0.1112164578114269,0,0,1,1,6,0,0.0,0
9,1,18,1713.04,5612.32,209.28,3,0.1221687759772101,1,1,2,1,17,8,0.0,2
6,1,14,6019.57,6791.75,4132.41,1,0.6864958792737686,1,1,2,1,6,20,0.0,0
2,1,43,0.0,421642.12,0.0,0,0.0,1,1,0,1,12,0,0.0,3
9,1,1,0.0,26559.69,0.0,0,0.0,0,0,1,1,15,0,0.0,0
9,1,16,2396.03,4372.17,1894.48,1,0.790674574191475,1,1,2,1,18,19,0.0,0
5,2,8,2227.76,2239.94,676.1007,2,0.3034890203612597,1,0,2,0,10,18,0.0,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,3,28621.94,30056.12,7445.45,2,0.2601308646443952,0,0,2,1,13,2,0.0,1
9,1,28,6888.6809,38101.13,3976.0044,1,0.5771793551941127,1,1,2,1,1,14,0.0,0
6,1,1,0.0,3657.02,0.0,0,0.0,0,0,1,1,9,0,41257.78,0
9,1,1,0.0,62822.81,0.0,0,0.0,0,0,1,1,0,0,0.0,0
6,1,10,3884.06,4964.88,1345.36,2,0.3463798190553184,1,0,2,1,1,19,0.0,1
9,1,14,441.19,1191.09,125.14,2,0.2836419683129717,1,1,0,1,13,6,0.0,1
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,120.0,2
4,1,3,203.79,286.8200000000001,0.0,0,0.0,0,0,0,1,8,0,1056.37,1
5,2,9,1834.92,3149.89,0.0,0,0.0,1,1,0,1,1,0,0.0,3
5,2,1,0.0,3438.74,0.0,0,0.0,0,0,0,0,10,1,0.0,2
5,2,12,889.1099999999999,514.56,1167.59,1,1.313212088492987,1,0,0,0,10,0,90.33,0
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,5,3069.38,495.4299999999999,2542.31,1,0.8282812815617486,0,0,1,0,10,0,0.0,0
4,1,3,93996.87,139875.1,0.0,0,0.0,0,0,0,1,8,0,2243.07,1
9,1,1,13504.35,15289.75,0.0,0,0.0,0,0,0,1,1,2,70411.33,0
5,2,4,2173.3,1211.66,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,1280.17,1361.56,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,6,2683.42,5739.84,0.0,0,0.0,0,1,0,1,17,0,0.0,3
5,2,1,0.0,253.01,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,1,10,0,155423.23,2
5,2,4,994.44,189.05,0.0,0,0.0,0,0,0,0,10,0,1596.79,3
4,1,12,1715.41,2046.62,713.0,2,0.4156440734285098,1,1,2,1,17,21,0.0,1
9,1,15,4009.060000000001,7427.11,2510.58,1,0.6262265967583422,1,1,2,1,17,5,0.0,0
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,9,11907.37,32954.02,203.2,0,0.01706506138635147,1,1,2,1,12,20,0.0,2
5,2,4,815.49,190.02,0.0,0,0.0,0,0,0,0,10,0,539.38,3
4,1,4,104047.95,151440.73,0.0,0,0.0,0,0,0,1,17,0,10388.61,0
2,1,4,30212.75,21092.92,21360.26,1,0.7069948945395569,0,0,1,1,13,0,48046.45,0
6,1,2,11533.88,12227.87,555.73,0,0.04818239829094807,0,0,2,1,17,1,17169.3,1
5,2,1,0.0,423.45,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,1,1747.35,1679.96,378.98,2,0.216888431052737,0,0,2,1,17,2,736.5,1
5,2,1,0.0,192.85,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,5,1434.21,1443.03,412.46,2,0.2875868945273007,0,1,2,1,11,12,27147.77,1
5,2,3,1849.54,605.36,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,16,3202.07,9643.9,699.81,2,0.2185492509532896,1,1,2,1,17,7,0.0,1
9,1,13,2497.57,2957.1,4994.48,1,1.999735743142334,1,1,2,1,13,19,0.0,0
5,2,5,2362.4,2079.77,855.1091,2,0.3619662631222487,0,0,2,0,10,15,0.0,1
6,1,2,41255.31,48815.49000000001,0.0,0,0.0,0,0,0,1,12,0,13512.95,1
5,2,1,790.96,830.52,0.0,0,0.0,0,0,0,0,10,0,540.95,2
5,2,3,1283.25,1282.31,0.0,0,0.0,0,0,0,1,18,0,81408.51,1
5,2,12,791.88,893.82,245.25,2,0.3097060160630399,1,1,2,1,11,3,0.0,1
2,1,3,7188.62,12239.3,0.0,0,0.0,0,0,0,1,13,0,44155.62,1
5,2,17,12802.419,10282.95,0.0,0,0.0,1,1,0,1,15,0,0.0,3
5,2,4,2631.06,2467.93,649.231,2,0.246756440370041,0,0,2,0,10,12,0.0,1
8,0,9,677.73,1937.36,0.0,0,0.0,1,0,0,0,10,0,0.0,3
9,1,9,396.2,1075.64,1127.4,1,2.845532559313478,1,1,0,1,6,21,0.0,0
6,1,8,169194.741,265429.62,56179.1173,2,0.3320382002889795,1,2,2,1,15,17,0.0,1
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,104.88,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,17,5058.9058,3603.12,0.0,0,0.0,1,0,0,1,10,0,751782.89,3
5,2,3,1887.8,613.97,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,12,8681.68,13345.25,4127.32,2,0.4754056818495959,1,1,2,1,17,18,0.0,1
2,1,3,52375.98,49883.87,10741.71,2,0.2050884775807536,0,0,1,1,17,0,4431.96,0
9,1,6,1266.77,1971.1,303.1341,2,0.239296873149822,0,0,2,1,17,15,0.0,1
5,2,3,1862.67,614.01,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,4,0.0,13232.27,0.0,0,0.0,0,0,0,1,1,1,0.0,1
5,2,1,0.0,774.17,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,5,1085.85,195.33,0.0,0,0.0,0,0,0,0,10,0,1455.97,3
6,1,25,53270.17,225139.69,0.0,0,0.0,1,1,0,1,2,0,11744.75,3
9,1,3,0.0,3092.36,0.0,0,0.0,0,0,1,1,17,0,0.0,0
9,1,19,747.44,2399.0,2986.65,1,3.995839130900139,1,1,2,1,17,8,0.0,0
4,1,3,24446.45,33762.93,0.0,0,0.0,0,1,0,1,1,0,0.0,3
6,1,6,1077.2,2057.5,0.0,0,0.0,0,2,0,1,15,0,0.0,3
9,1,1,582.39,645.92,0.0,0,0.0,0,0,0,1,15,2,6270.77,1
5,2,5,802.78,235.17,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1878.03,605.37,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,783.27,364.81,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,4,716.14,365.9,459.36,1,0.6414388248107912,0,0,2,0,10,1,2180.89,0
5,2,4,963.45,189.05,0.0,0,0.0,0,0,0,0,10,0,137.91,3
5,2,1,2660.76,2867.82,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,256.8,2
9,1,3,2252.5,1376.43,1547.6584,1,0.6870847502774695,0,2,2,1,8,1,2195.05,0
9,1,3,140223.69,137615.22,26563.43,3,0.1894361074080992,0,0,1,1,1,0,0.0,0
6,1,1,9492.25,9588.210000000001,0.0,0,0.0,0,0,0,1,8,0,17642.17,1
9,1,1,0.0,18033.57,0.0,0,0.0,0,2,1,1,2,0,0.0,0
5,2,1,1646.44,1750.77,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,8,2320.06,3925.34,877.1497,2,0.3780719895175125,1,1,2,1,17,15,0.0,1
5,2,5,1104.33,189.51,0.0,0,0.0,0,0,0,0,10,0,1841.65,3
5,2,12,110.97,199.3,0.0,0,0.0,1,0,0,1,10,0,12054.33,0
6,1,16,51109.55,117978.12,0.0,0,0.0,1,1,0,1,6,0,0.0,2
4,1,12,12079.35,11816.5,6691.99,1,0.554002491855936,1,1,2,1,17,3,0.0,0
6,1,5,56837.13,44626.39,13226.26,2,0.2327045718177536,0,0,1,1,12,0,883119.13,0
4,1,3,2861.96,1034.76,2337.99,1,0.816919174272177,0,0,1,1,17,0,33168.28,0
4,1,7,28435.34,37000.98,6446.9234,2,0.2267222196041967,1,2,2,1,17,15,3345.76,1
2,1,16,1358.43,4592.01,0.0,0,0.0,1,1,0,1,4,0,0.0,3
5,2,5,1103.0,195.29,0.0,0,0.0,0,0,0,0,10,0,124.2,3
6,1,1,12652.66,10481.87,2512.45,3,0.1985708933931679,0,0,1,1,12,0,2129069.7,0
6,1,2,3491.609999999999,3946.64,0.0,0,0.0,0,0,0,1,17,0,0.0,1
4,1,4,538.24,511.87,207.99,2,0.38642612960761,0,0,2,1,4,12,0.0,1
5,2,7,2674.99,4060.149999999999,0.0,0,0.0,1,0,0,1,10,0,42408.47,0
5,2,1,0.0,920.04,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,1,54531.7,69061.90000000001,0.0,0,0.0,0,0,0,1,15,0,9665.83,1
5,2,11,1699.62,618.4000000000001,1923.13,1,1.13150586601711,1,0,2,1,10,18,751782.89,0
5,2,3,1456.33,490.02,0.0,0,0.0,0,2,0,1,18,0,22903.47,3
5,2,3,1023.75,364.81,0.0,0,0.0,0,0,0,0,10,0,0.0,3
2,1,30,61986.0998,395907.23,0.0,0,0.0,1,1,0,1,1,0,0.0,3
5,2,1,0.0,552.27,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,5,2306.07,1133.94,2335.11,1,1.012592852775501,0,0,2,1,8,1,9677.02,0
9,1,1,1901.6,2077.61,424.53,2,0.223248843079512,0,0,0,1,13,1,2964.84,1
9,1,8,2893.47,5626.940000000001,765.9887,2,0.2647301337148821,1,2,2,1,17,16,0.0,1
9,1,1,0.0,90966.75,0.0,0,0.0,0,0,1,1,13,0,0.0,0
9,1,16,652.19,697.39,358.94,1,0.5503610910930863,1,1,2,1,6,5,0.0,0
8,0,6,2916.9,5705.49,1707.92,1,0.5855257293702218,0,0,2,0,10,1,5297.54,0
6,1,5,1667.25,3081.71,0.0,0,0.0,0,1,0,1,17,0,0.0,3
6,1,2,26380.63,31214.68,0.0,0,0.0,0,0,0,1,15,0,90532.52,1
2,1,3,9605.52,13538.13,935.37,3,0.09737838243010269,0,0,0,1,17,12,0.0,1
9,1,27,145760.21,419500.63,20145.31,3,0.1382085687170731,1,1,2,1,0,3,0.0,2
4,1,2,13045.71,10658.11,4758.01,2,0.3647183633546967,0,1,1,1,8,0,18667.4,0
5,2,1,2834.13,3063.15,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1872.55,606.91,0.0,0,0.0,0,0,0,0,10,0,277.53,3
9,1,7,3583.27,5275.639999999999,1214.5072,2,0.3389382323966656,1,0,2,1,18,1,10184.65,1
4,1,3,449.96,431.61,154.4894,2,0.3433402969152813,0,1,2,1,11,12,0.0,1
5,2,4,1463.92,272.47,0.0,0,0.0,0,0,0,0,10,0,2398.38,3
9,1,17,4275.58,11009.51,1293.48,2,0.3025273764027337,1,1,2,1,8,6,0.0,1
5,2,3,1870.33,604.83,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,191.86,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,757.45,0.0,0,0.0,0,0,0,0,10,0,1572.85,2
9,1,10,733.78,2068.1,2018.21,1,2.750429283981575,1,1,0,1,17,21,0.0,0
5,2,3,1849.54,605.36,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,4,860.94,885.9,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,5,1505.36,1044.45,720.8822,2,0.4788769463782749,0,0,2,0,10,15,2607.01,1
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,915.52,2
5,2,3,1214.98,1183.07,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,15,3274.52,2024.28,3617.75,1,1.104818416134273,1,1,2,1,17,20,0.0,0
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1849.54,605.35,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,8,3289.181,1447.27,2988.206,1,0.908495458291897,1,0,1,1,0,0,52470.1,0
5,2,0,4704.53,5080.97,0.0,0,0.0,0,0,0,1,4,0,51457.95,0
5,2,7,2497.16,3861.44,0.0,0,0.0,1,0,0,0,10,0,0.0,3
6,1,7,654.318,1038.62,256.4279,2,0.3919010328311311,1,1,2,1,11,18,0.0,1
5,2,3,1862.67,613.97,0.0,0,0.0,0,0,0,0,10,0,1395.45,3
5,2,3,1887.8,613.99,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,4,16864.31,18521.93,4645.2588,2,0.2754490874515471,0,0,2,1,13,1,14875.43,1
6,1,1,11174.84,10282.01,1312.09,3,0.1174146564962004,0,0,1,1,17,0,0.0,0
10,3,7,1297.69,3024.169999999999,0.0,0,0.0,1,0,0,0,10,0,0.0,3
5,2,3,1767.85,606.87,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,12,5578.940000000001,6992.74,2641.34,2,0.4734483611582128,1,1,2,1,17,17,0.0,1
6,1,1,4859.1,5355.67,0.0,0,0.0,0,0,0,1,1,0,36818.51,1
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,8,2734.53,3076.03,563.8417,2,0.2061932763582773,1,0,2,0,10,15,0.0,1
5,2,3,1887.8,613.9499999999998,0.0,0,0.0,0,0,0,0,10,0,4552.23,3
5,2,3,1104.05,364.04,0.0,0,0.0,0,0,0,0,10,0,0.0,3
2,1,10,7912.28,22139.77,1054.91,3,0.1333256659268883,1,1,0,1,7,0,0.0,1
6,1,1,88038.62,90471.8,0.0,0,0.0,0,0,0,1,6,0,423044.44,1
5,2,9,939.22,1205.42,211.1909,2,0.2248577543067652,1,0,2,0,10,17,2135.1,1
9,1,5,59299.24,75761.99,0.0,0,0.0,0,0,0,1,17,2,3989.15,1
5,2,7,3914.5,620.68,4194.74,1,1.071590241410142,1,0,0,0,10,0,0.0,0
6,1,5,39288.71000000001,48757.46,5788.7592,3,0.1473389989134283,0,0,2,1,8,12,54892.18,1
9,1,8,954.63,2399.92,763.59,1,0.7998805820055939,1,1,0,1,13,19,0.0,0
4,1,3,79175.76999999999,45855.96,44793.4522,1,0.5657469728428282,0,0,1,1,17,0,23393.14,0
5,2,5,1270.57,298.79,0.0,0,0.0,0,0,0,0,10,0,1060.19,3
9,1,26,13127.5577,49885.59,6218.62,2,0.4737073065769118,1,1,2,1,13,13,0.0,1
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,2,21071.1,23104.83,0.0,0,0.0,0,2,0,1,17,1,49283.5,1
5,2,4,1497.51,290.09,0.0,0,0.0,0,0,0,0,10,0,1048.14,3
4,1,3,1228.6,1307.29,329.93,2,0.2685414292690868,0,1,2,1,17,15,26485.26,1
5,2,3,1864.84,606.4,0.0,0,0.0,0,0,0,0,10,0,0.0,3
